1	9790000	9800000	1	9800000	9810000	.	.	.	.	0,255,0
1	9940000	9950000	1	9990000	10000000	.	.	.	.	0,255,0
1	9930000	9940000	1	10090000	10100000	.	.	.	.	0,255,0
1	10010000	10020000	1	10080000	10090000	.	.	.	.	0,255,0
1	10020000	10030000	1	10390000	10400000	.	.	.	.	0,255,0
1	10120000	10130000	1	10380000	10390000	.	.	.	.	0,255,0
1	10280000	10290000	1	10400000	10410000	.	.	.	.	0,255,0
1	10260000	10270000	1	10330000	10340000	.	.	.	.	0,255,0
1	10260000	10270000	1	10480000	10490000	.	.	.	.	0,255,0
1	10280000	10290000	1	10340000	10350000	.	.	.	.	0,255,0
1	10440000	10450000	1	10470000	10480000	.	.	.	.	0,255,0
1	10490000	10500000	1	10550000	10560000	.	.	.	.	0,255,0
1	10750000	10760000	1	10920000	10930000	.	.	.	.	0,255,0
1	10590000	10600000	1	10680000	10690000	.	.	.	.	0,255,0
1	11100000	11110000	1	11140000	11150000	.	.	.	.	0,255,0
1	11100000	11110000	1	11290000	11300000	.	.	.	.	0,255,0
1	11130000	11140000	1	11140000	11150000	.	.	.	.	0,255,0
1	11380000	11390000	1	11700000	11710000	.	.	.	.	0,255,0
1	11730000	11740000	1	11770000	11780000	.	.	.	.	0,255,0
1	11920000	11930000	1	11940000	11950000	.	.	.	.	0,255,0
1	11900000	11910000	1	12020000	12030000	.	.	.	.	0,255,0
1	12000000	12010000	1	12020000	12030000	.	.	.	.	0,255,0
1	12080000	12090000	1	12090000	12100000	.	.	.	.	0,255,0
1	12100000	12110000	1	12110000	12120000	.	.	.	.	0,255,0
1	12230000	12240000	1	12240000	12250000	.	.	.	.	0,255,0
1	12380000	12390000	1	12670000	12680000	.	.	.	.	0,255,0
1	12390000	12400000	1	12510000	12520000	.	.	.	.	0,255,0
1	12400000	12410000	1	12540000	12550000	.	.	.	.	0,255,0
1	12380000	12390000	1	12560000	12570000	.	.	.	.	0,255,0
1	13990000	14000000	1	14280000	14290000	.	.	.	.	0,255,0
1	14020000	14030000	1	14050000	14060000	.	.	.	.	0,255,0
1	14090000	14100000	1	14100000	14110000	.	.	.	.	0,255,0
1	14150000	14160000	1	14280000	14290000	.	.	.	.	0,255,0
1	15500000	15510000	1	15540000	15550000	.	.	.	.	0,255,0
1	15440000	15450000	1	15750000	15760000	.	.	.	.	0,255,0
1	15660000	15670000	1	15720000	15730000	.	.	.	.	0,255,0
1	15980000	15990000	1	16020000	16030000	.	.	.	.	0,255,0
1	15870000	15880000	1	15890000	15900000	.	.	.	.	0,255,0
1	15970000	15980000	1	15990000	16000000	.	.	.	.	0,255,0
1	16190000	16200000	1	16200000	16210000	.	.	.	.	0,255,0
1	16250000	16260000	1	16260000	16270000	.	.	.	.	0,255,0
1	16270000	16280000	1	16320000	16330000	.	.	.	.	0,255,0
1	16330000	16340000	1	16360000	16370000	.	.	.	.	0,255,0
1	16430000	16440000	1	16440000	16450000	.	.	.	.	0,255,0
1	16400000	16410000	1	16680000	16690000	.	.	.	.	0,255,0
1	16580000	16590000	1	16650000	16660000	.	.	.	.	0,255,0
1	16710000	16720000	1	16720000	16730000	.	.	.	.	0,255,0
1	16780000	16790000	1	16790000	16800000	.	.	.	.	0,255,0
1	16950000	16960000	1	17220000	17230000	.	.	.	.	0,255,0
1	17280000	17290000	1	17370000	17380000	.	.	.	.	0,255,0
1	17350000	17360000	1	17360000	17370000	.	.	.	.	0,255,0
1	17390000	17400000	1	17440000	17450000	.	.	.	.	0,255,0
1	17480000	17490000	1	17520000	17530000	.	.	.	.	0,255,0
1	17380000	17390000	1	17660000	17670000	.	.	.	.	0,255,0
1	17450000	17460000	1	17660000	17670000	.	.	.	.	0,255,0
1	17820000	17830000	1	17920000	17930000	.	.	.	.	0,255,0
1	18920000	18930000	1	19140000	19150000	.	.	.	.	0,255,0
1	19230000	19240000	1	19390000	19400000	.	.	.	.	0,255,0
1	19260000	19270000	1	19270000	19280000	.	.	.	.	0,255,0
1	19210000	19220000	1	19340000	19350000	.	.	.	.	0,255,0
1	19470000	19480000	1	19480000	19490000	.	.	.	.	0,255,0
1	19810000	19820000	1	19900000	19910000	.	.	.	.	0,255,0
1	20230000	20240000	1	20470000	20480000	.	.	.	.	0,255,0
1	20430000	20440000	1	20460000	20470000	.	.	.	.	0,255,0
1	20550000	20560000	1	20810000	20820000	.	.	.	.	0,255,0
1	20700000	20710000	1	20810000	20820000	.	.	.	.	0,255,0
1	20840000	20850000	1	20960000	20970000	.	.	.	.	0,255,0
1	21070000	21080000	1	21090000	21100000	.	.	.	.	0,255,0
1	21320000	21330000	1	21330000	21340000	.	.	.	.	0,255,0
1	21300000	21310000	1	21370000	21380000	.	.	.	.	0,255,0
1	21620000	21630000	1	21640000	21650000	.	.	.	.	0,255,0
1	21580000	21590000	1	21780000	21790000	.	.	.	.	0,255,0
1	21880000	21890000	1	22250000	22260000	.	.	.	.	0,255,0
1	22150000	22160000	1	22230000	22240000	.	.	.	.	0,255,0
1	22060000	22070000	1	22070000	22080000	.	.	.	.	0,255,0
1	22000000	22010000	1	22140000	22150000	.	.	.	.	0,255,0
1	22040000	22050000	1	22400000	22410000	.	.	.	.	0,255,0
1	22070000	22080000	1	22340000	22350000	.	.	.	.	0,255,0
1	22100000	22110000	1	22350000	22360000	.	.	.	.	0,255,0
1	22130000	22140000	1	22320000	22330000	.	.	.	.	0,255,0
1	22380000	22390000	1	22400000	22410000	.	.	.	.	0,255,0
1	22460000	22470000	1	22600000	22610000	.	.	.	.	0,255,0
1	22470000	22480000	1	22850000	22860000	.	.	.	.	0,255,0
1	22620000	22630000	1	22970000	22980000	.	.	.	.	0,255,0
1	22750000	22760000	1	22960000	22970000	.	.	.	.	0,255,0
1	22940000	22950000	1	23250000	23260000	.	.	.	.	0,255,0
1	23030000	23040000	1	23210000	23220000	.	.	.	.	0,255,0
1	23400000	23410000	1	23510000	23520000	.	.	.	.	0,255,0
1	23300000	23310000	1	23410000	23420000	.	.	.	.	0,255,0
1	23300000	23310000	1	23600000	23610000	.	.	.	.	0,255,0
1	23420000	23430000	1	23600000	23610000	.	.	.	.	0,255,0
1	23380000	23390000	1	23400000	23410000	.	.	.	.	0,255,0
1	23450000	23460000	1	23470000	23480000	.	.	.	.	0,255,0
1	23540000	23550000	1	23590000	23600000	.	.	.	.	0,255,0
1	23640000	23650000	1	23650000	23660000	.	.	.	.	0,255,0
1	23670000	23680000	1	23680000	23690000	.	.	.	.	0,255,0
1	23830000	23840000	1	23960000	23970000	.	.	.	.	0,255,0
1	23820000	23830000	1	23840000	23850000	.	.	.	.	0,255,0
1	23830000	23840000	1	24070000	24080000	.	.	.	.	0,255,0
1	23900000	23910000	1	23910000	23920000	.	.	.	.	0,255,0
1	23920000	23930000	1	23930000	23940000	.	.	.	.	0,255,0
1	24040000	24050000	1	24060000	24070000	.	.	.	.	0,255,0
1	24020000	24030000	1	24030000	24040000	.	.	.	.	0,255,0
1	24080000	24090000	1	24090000	24100000	.	.	.	.	0,255,0
1	24160000	24170000	1	24170000	24180000	.	.	.	.	0,255,0
1	24100000	24110000	1	24110000	24120000	.	.	.	.	0,255,0
1	24530000	24540000	1	24690000	24700000	.	.	.	.	0,255,0
1	24470000	24480000	1	24780000	24790000	.	.	.	.	0,255,0
1	24620000	24630000	1	24690000	24700000	.	.	.	.	0,255,0
1	24650000	24660000	1	24690000	24700000	.	.	.	.	0,255,0
1	24730000	24740000	1	24930000	24940000	.	.	.	.	0,255,0
1	24720000	24730000	1	24960000	24970000	.	.	.	.	0,255,0
1	24920000	24930000	1	25160000	25170000	.	.	.	.	0,255,0
1	25110000	25120000	1	25120000	25130000	.	.	.	.	0,255,0
1	25010000	25020000	1	25170000	25180000	.	.	.	.	0,255,0
1	24980000	24990000	1	24990000	25000000	.	.	.	.	0,255,0
1	25310000	25320000	1	25330000	25340000	.	.	.	.	0,255,0
1	25260000	25270000	1	25350000	25360000	.	.	.	.	0,255,0
1	25300000	25310000	1	25320000	25330000	.	.	.	.	0,255,0
1	25380000	25390000	1	25410000	25420000	.	.	.	.	0,255,0
1	25430000	25440000	1	25520000	25530000	.	.	.	.	0,255,0
1	25690000	25700000	1	25820000	25830000	.	.	.	.	0,255,0
1	25930000	25940000	1	26120000	26130000	.	.	.	.	0,255,0
1	25760000	25770000	1	25770000	25780000	.	.	.	.	0,255,0
1	25710000	25720000	1	26040000	26050000	.	.	.	.	0,255,0
1	25880000	25890000	1	26000000	26010000	.	.	.	.	0,255,0
1	25910000	25920000	1	26000000	26010000	.	.	.	.	0,255,0
1	25940000	25950000	1	26000000	26010000	.	.	.	.	0,255,0
1	25970000	25980000	1	25980000	25990000	.	.	.	.	0,255,0
1	25970000	25980000	1	26060000	26070000	.	.	.	.	0,255,0
1	26260000	26270000	1	26300000	26310000	.	.	.	.	0,255,0
1	26430000	26440000	1	26450000	26460000	.	.	.	.	0,255,0
1	26370000	26380000	1	26670000	26680000	.	.	.	.	0,255,0
1	26420000	26430000	1	26740000	26750000	.	.	.	.	0,255,0
1	26420000	26430000	1	26710000	26720000	.	.	.	.	0,255,0
1	26420000	26430000	1	26690000	26700000	.	.	.	.	0,255,0
1	26430000	26440000	1	26550000	26560000	.	.	.	.	0,255,0
1	26610000	26620000	1	26650000	26660000	.	.	.	.	0,255,0
1	26510000	26520000	1	26680000	26690000	.	.	.	.	0,255,0
1	26680000	26690000	1	26730000	26740000	.	.	.	.	0,255,0
1	26660000	26670000	1	26670000	26680000	.	.	.	.	0,255,0
1	26660000	26670000	1	26700000	26710000	.	.	.	.	0,255,0
1	26780000	26790000	1	26790000	26800000	.	.	.	.	0,255,0
1	27040000	27050000	1	27050000	27060000	.	.	.	.	0,255,0
1	26830000	26840000	1	26850000	26860000	.	.	.	.	0,255,0
1	26820000	26830000	1	27200000	27210000	.	.	.	.	0,255,0
1	26880000	26890000	1	26900000	26910000	.	.	.	.	0,255,0
1	26970000	26980000	1	27170000	27180000	.	.	.	.	0,255,0
1	27020000	27030000	1	27190000	27200000	.	.	.	.	0,255,0
1	27020000	27030000	1	27160000	27170000	.	.	.	.	0,255,0
1	27150000	27160000	1	27160000	27170000	.	.	.	.	0,255,0
1	27540000	27550000	1	27590000	27600000	.	.	.	.	0,255,0
1	27380000	27390000	1	27410000	27420000	.	.	.	.	0,255,0
1	27370000	27380000	1	27520000	27530000	.	.	.	.	0,255,0
1	27460000	27470000	1	27470000	27480000	.	.	.	.	0,255,0
1	27650000	27660000	1	27660000	27670000	.	.	.	.	0,255,0
1	27780000	27790000	1	27790000	27800000	.	.	.	.	0,255,0
1	27810000	27820000	1	27970000	27980000	.	.	.	.	0,255,0
1	27900000	27910000	1	27910000	27920000	.	.	.	.	0,255,0
1	27890000	27900000	1	27980000	27990000	.	.	.	.	0,255,0
1	27960000	27970000	1	27970000	27980000	.	.	.	.	0,255,0
1	28020000	28030000	1	28040000	28050000	.	.	.	.	0,255,0
1	28110000	28120000	1	28130000	28140000	.	.	.	.	0,255,0
1	28200000	28210000	1	28210000	28220000	.	.	.	.	0,255,0
1	28140000	28150000	1	28360000	28370000	.	.	.	.	0,255,0
1	28160000	28170000	1	28400000	28410000	.	.	.	.	0,255,0
1	28450000	28460000	1	28460000	28470000	.	.	.	.	0,255,0
1	28230000	28240000	1	28320000	28330000	.	.	.	.	0,255,0
1	28330000	28340000	1	28350000	28360000	.	.	.	.	0,255,0
1	28360000	28370000	1	28370000	28380000	.	.	.	.	0,255,0
1	28570000	28580000	1	28680000	28690000	.	.	.	.	0,255,0
1	28570000	28580000	1	28830000	28840000	.	.	.	.	0,255,0
1	28570000	28580000	1	28920000	28930000	.	.	.	.	0,255,0
1	28590000	28600000	1	28620000	28630000	.	.	.	.	0,255,0
1	28730000	28740000	1	28920000	28930000	.	.	.	.	0,255,0
1	28740000	28750000	1	28760000	28770000	.	.	.	.	0,255,0
1	28850000	28860000	1	28870000	28880000	.	.	.	.	0,255,0
1	29010000	29020000	1	29040000	29050000	.	.	.	.	0,255,0
1	29120000	29130000	1	29170000	29180000	.	.	.	.	0,255,0
1	29230000	29240000	1	29360000	29370000	.	.	.	.	0,255,0
1	29100000	29110000	1	29490000	29500000	.	.	.	.	0,255,0
1	29120000	29130000	1	29190000	29200000	.	.	.	.	0,255,0
1	29130000	29140000	1	29480000	29490000	.	.	.	.	0,255,0
1	29210000	29220000	1	29510000	29520000	.	.	.	.	0,255,0
1	29290000	29300000	1	29330000	29340000	.	.	.	.	0,255,0
1	29360000	29370000	1	29520000	29530000	.	.	.	.	0,255,0
1	29850000	29860000	1	30040000	30050000	.	.	.	.	0,255,0
1	29850000	29860000	1	30190000	30200000	.	.	.	.	0,255,0
1	31200000	31210000	1	31220000	31230000	.	.	.	.	0,255,0
1	31190000	31200000	1	31390000	31400000	.	.	.	.	0,255,0
1	31200000	31210000	1	31260000	31270000	.	.	.	.	0,255,0
1	31220000	31230000	1	31230000	31240000	.	.	.	.	0,255,0
1	31280000	31290000	1	31320000	31330000	.	.	.	.	0,255,0
1	31410000	31420000	1	31420000	31430000	.	.	.	.	0,255,0
1	31650000	31660000	1	31800000	31810000	.	.	.	.	0,255,0
1	31650000	31660000	1	32010000	32020000	.	.	.	.	0,255,0
1	31940000	31950000	1	31950000	31960000	.	.	.	.	0,255,0
1	31860000	31870000	1	32250000	32260000	.	.	.	.	0,255,0
1	32050000	32060000	1	32080000	32090000	.	.	.	.	0,255,0
1	32140000	32150000	1	32170000	32180000	.	.	.	.	0,255,0
1	32120000	32130000	1	32430000	32440000	.	.	.	.	0,255,0
1	32370000	32380000	1	32380000	32390000	.	.	.	.	0,255,0
1	32500000	32510000	1	32510000	32520000	.	.	.	.	0,255,0
1	32620000	32630000	1	32630000	32640000	.	.	.	.	0,255,0
1	32730000	32740000	1	32740000	32750000	.	.	.	.	0,255,0
1	32650000	32660000	1	32660000	32670000	.	.	.	.	0,255,0
1	32780000	32790000	1	32790000	32800000	.	.	.	.	0,255,0
1	32820000	32830000	1	32840000	32850000	.	.	.	.	0,255,0
1	33000000	33010000	1	33070000	33080000	.	.	.	.	0,255,0
1	32980000	32990000	1	33340000	33350000	.	.	.	.	0,255,0
1	33090000	33100000	1	33110000	33120000	.	.	.	.	0,255,0
1	33190000	33200000	1	33230000	33240000	.	.	.	.	0,255,0
1	33470000	33480000	1	33480000	33490000	.	.	.	.	0,255,0
1	33570000	33580000	1	33830000	33840000	.	.	.	.	0,255,0
1	33580000	33590000	1	33930000	33940000	.	.	.	.	0,255,0
1	33760000	33770000	1	33930000	33940000	.	.	.	.	0,255,0
1	33760000	33770000	1	33830000	33840000	.	.	.	.	0,255,0
1	33830000	33840000	1	33930000	33940000	.	.	.	.	0,255,0
1	34930000	34940000	1	35050000	35060000	.	.	.	.	0,255,0
1	35250000	35260000	1	35310000	35320000	.	.	.	.	0,255,0
1	35490000	35500000	1	35640000	35650000	.	.	.	.	0,255,0
1	35660000	35670000	1	35750000	35760000	.	.	.	.	0,255,0
1	35670000	35680000	1	35850000	35860000	.	.	.	.	0,255,0
1	35660000	35670000	1	36010000	36020000	.	.	.	.	0,255,0
1	35680000	35690000	1	35810000	35820000	.	.	.	.	0,255,0
1	35670000	35680000	1	35900000	35910000	.	.	.	.	0,255,0
1	35850000	35860000	1	36000000	36010000	.	.	.	.	0,255,0
1	35970000	35980000	1	35990000	36000000	.	.	.	.	0,255,0
1	35880000	35890000	1	36210000	36220000	.	.	.	.	0,255,0
1	35910000	35920000	1	36190000	36200000	.	.	.	.	0,255,0
1	36120000	36130000	1	36160000	36170000	.	.	.	.	0,255,0
1	36050000	36060000	1	36060000	36070000	.	.	.	.	0,255,0
1	36360000	36370000	1	36530000	36540000	.	.	.	.	0,255,0
1	36360000	36370000	1	36380000	36390000	.	.	.	.	0,255,0
1	36400000	36410000	1	36550000	36560000	.	.	.	.	0,255,0
1	36400000	36410000	1	36480000	36490000	.	.	.	.	0,255,0
1	36410000	36420000	1	36420000	36430000	.	.	.	.	0,255,0
1	36500000	36510000	1	36520000	36530000	.	.	.	.	0,255,0
1	36620000	36630000	1	36630000	36640000	.	.	.	.	0,255,0
1	36570000	36580000	1	36590000	36600000	.	.	.	.	0,255,0
1	36830000	36840000	1	36880000	36890000	.	.	.	.	0,255,0
1	36810000	36820000	1	36830000	36840000	.	.	.	.	0,255,0
1	37440000	37450000	1	37800000	37810000	.	.	.	.	0,255,0
1	37480000	37490000	1	37790000	37800000	.	.	.	.	0,255,0
1	37570000	37580000	1	37800000	37810000	.	.	.	.	0,255,0
1	38030000	38040000	1	38150000	38160000	.	.	.	.	0,255,0
1	37920000	37930000	1	37950000	37960000	.	.	.	.	0,255,0
1	38070000	38080000	1	38100000	38110000	.	.	.	.	0,255,0
1	38280000	38290000	1	38300000	38310000	.	.	.	.	0,255,0
1	38370000	38380000	1	38380000	38390000	.	.	.	.	0,255,0
1	38640000	38650000	1	39020000	39030000	.	.	.	.	0,255,0
1	38710000	38720000	1	39040000	39050000	.	.	.	.	0,255,0
1	38760000	38770000	1	39110000	39120000	.	.	.	.	0,255,0
1	38760000	38770000	1	39140000	39150000	.	.	.	.	0,255,0
1	38800000	38810000	1	39080000	39090000	.	.	.	.	0,255,0
1	38800000	38810000	1	39130000	39140000	.	.	.	.	0,255,0
1	38820000	38830000	1	39050000	39060000	.	.	.	.	0,255,0
1	38810000	38820000	1	39170000	39180000	.	.	.	.	0,255,0
1	38810000	38820000	1	39190000	39200000	.	.	.	.	0,255,0
1	38850000	38860000	1	39050000	39060000	.	.	.	.	0,255,0
1	38940000	38950000	1	39270000	39280000	.	.	.	.	0,255,0
1	39070000	39080000	1	39290000	39300000	.	.	.	.	0,255,0
1	39660000	39670000	1	39670000	39680000	.	.	.	.	0,255,0
1	39650000	39660000	1	39980000	39990000	.	.	.	.	0,255,0
1	39690000	39700000	1	39980000	39990000	.	.	.	.	0,255,0
1	39960000	39970000	1	39970000	39980000	.	.	.	.	0,255,0
1	39740000	39750000	1	40050000	40060000	.	.	.	.	0,255,0
1	39920000	39930000	1	39930000	39940000	.	.	.	.	0,255,0
1	39980000	39990000	1	40180000	40190000	.	.	.	.	0,255,0
1	40140000	40150000	1	40160000	40170000	.	.	.	.	0,255,0
1	40080000	40090000	1	40100000	40110000	.	.	.	.	0,255,0
1	40470000	40480000	1	40480000	40490000	.	.	.	.	0,255,0
1	40850000	40860000	1	40860000	40870000	.	.	.	.	0,255,0
1	40510000	40520000	1	40520000	40530000	.	.	.	.	0,255,0
1	40580000	40590000	1	40600000	40610000	.	.	.	.	0,255,0
1	40590000	40600000	1	40940000	40950000	.	.	.	.	0,255,0
1	40820000	40830000	1	40830000	40840000	.	.	.	.	0,255,0
1	40880000	40890000	1	40890000	40900000	.	.	.	.	0,255,0
1	40920000	40930000	1	40930000	40940000	.	.	.	.	0,255,0
1	40930000	40940000	1	40940000	40950000	.	.	.	.	0,255,0
1	41000000	41010000	1	41320000	41330000	.	.	.	.	0,255,0
1	41070000	41080000	1	41310000	41320000	.	.	.	.	0,255,0
1	41080000	41090000	1	41120000	41130000	.	.	.	.	0,255,0
1	41200000	41210000	1	41210000	41220000	.	.	.	.	0,255,0
1	41250000	41260000	1	41290000	41300000	.	.	.	.	0,255,0
1	41240000	41250000	1	41410000	41420000	.	.	.	.	0,255,0
1	41330000	41340000	1	41390000	41400000	.	.	.	.	0,255,0
1	41790000	41800000	1	41850000	41860000	.	.	.	.	0,255,0
1	42030000	42040000	1	42320000	42330000	.	.	.	.	0,255,0
1	42100000	42110000	1	42190000	42200000	.	.	.	.	0,255,0
1	42090000	42100000	1	42270000	42280000	.	.	.	.	0,255,0
1	42110000	42120000	1	42280000	42290000	.	.	.	.	0,255,0
1	42130000	42140000	1	42180000	42190000	.	.	.	.	0,255,0
1	42210000	42220000	1	42490000	42500000	.	.	.	.	0,255,0
1	42380000	42390000	1	42490000	42500000	.	.	.	.	0,255,0
1	42640000	42650000	1	42790000	42800000	.	.	.	.	0,255,0
1	42670000	42680000	1	42780000	42790000	.	.	.	.	0,255,0
1	42800000	42810000	1	43150000	43160000	.	.	.	.	0,255,0
1	42830000	42840000	1	43190000	43200000	.	.	.	.	0,255,0
1	43040000	43050000	1	43210000	43220000	.	.	.	.	0,255,0
1	43390000	43400000	1	43540000	43550000	.	.	.	.	0,255,0
1	43370000	43380000	1	43480000	43490000	.	.	.	.	0,255,0
1	43400000	43410000	1	43410000	43420000	.	.	.	.	0,255,0
1	43700000	43710000	1	43820000	43830000	.	.	.	.	0,255,0
1	43990000	44000000	1	44380000	44390000	.	.	.	.	0,255,0
1	43980000	43990000	1	44090000	44100000	.	.	.	.	0,255,0
1	44000000	44010000	1	44120000	44130000	.	.	.	.	0,255,0
1	43990000	44000000	1	44220000	44230000	.	.	.	.	0,255,0
1	44260000	44270000	1	44270000	44280000	.	.	.	.	0,255,0
1	44140000	44150000	1	44150000	44160000	.	.	.	.	0,255,0
1	44220000	44230000	1	44490000	44500000	.	.	.	.	0,255,0
1	44410000	44420000	1	44420000	44430000	.	.	.	.	0,255,0
1	44470000	44480000	1	44490000	44500000	.	.	.	.	0,255,0
1	44680000	44690000	1	45060000	45070000	.	.	.	.	0,255,0
1	44790000	44800000	1	45060000	45070000	.	.	.	.	0,255,0
1	44840000	44850000	1	45050000	45060000	.	.	.	.	0,255,0
1	44840000	44850000	1	45110000	45120000	.	.	.	.	0,255,0
1	45220000	45230000	1	45240000	45250000	.	.	.	.	0,255,0
1	45210000	45220000	1	45220000	45230000	.	.	.	.	0,255,0
1	45260000	45270000	1	45270000	45280000	.	.	.	.	0,255,0
1	45300000	45310000	1	45460000	45470000	.	.	.	.	0,255,0
1	45320000	45330000	1	45410000	45420000	.	.	.	.	0,255,0
1	45330000	45340000	1	45390000	45400000	.	.	.	.	0,255,0
1	45510000	45520000	1	45750000	45760000	.	.	.	.	0,255,0
1	45880000	45890000	1	45910000	45920000	.	.	.	.	0,255,0
1	45780000	45790000	1	45800000	45810000	.	.	.	.	0,255,0
1	45980000	45990000	1	46000000	46010000	.	.	.	.	0,255,0
1	46020000	46030000	1	46030000	46040000	.	.	.	.	0,255,0
1	46130000	46140000	1	46140000	46150000	.	.	.	.	0,255,0
